-0.520973,1.596623
-1.666923,-3.415315
-0.304533,0.208807
0.781483,-0.012547
4.086718,0.466352
3.002695,0.580641
0.094306,-2.412494
0.066688,-0.609821
-3.673275,-1.517532
0.586060,-1.978677
-2.001148,-2.021357
0.119025,0.963063
0.721379,-1.385108
1.440921,-0.658028
-0.177176,-2.870591
1.144176,-0.667729
0.260326,-2.030389
-3.376014,1.768830
-2.286409,1.796163
0.792849,0.498048
-1.406425,-1.405944
-0.534328,-0.116366
0.936514,0.862418
3.444645,0.740965
0.836913,-0.570816
1.836135,0.391838
1.401253,1.314880
-2.482576,1.277373
0.927696,0.467584
0.292623,-2.116367
2.175608,-0.673260
0.922999,1.848646
-0.659581,-3.211858
-0.229371,3.062064
0.755793,-0.723638
1.460857,-1.188488
3.734319,0.774418
0.102240,3.015839
-0.087058,-1.988160
0.615441,2.692787
-0.712823,3.246339
-0.130917,0.082980
0.237381,0.527209
1.167033,0.970596
-1.279443,-1.426973
0.437791,-1.309149
-1.431963,0.048403
-0.480993,-2.074725
-2.576988,-2.281915
-2.674810,-1.911167
1.327202,2.467875
0.091234,0.187904
0.937344,2.816743
2.955184,-0.103733
-1.155011,-3.308665
2.659403,-0.131099
0.326038,-2.857833
0.954107,3.941308
0.412491,3.073169
-1.696983,-1.814949
1.476929,0.144101
1.871944,2.070011
-1.527824,1.013444
1.134817,-1.277408
0.750101,-2.307426
-0.589493,2.304042
-1.350456,-2.835808
-3.549173,-0.887810
-0.093888,-2.167377
-2.689704,-1.098454
-0.795743,0.057351
-3.582099,0.416224
-0.292862,0.129548
-0.596603,1.954434
-0.423018,0.162019
-2.499648,2.110708
-1.757769,1.349912
-3.689916,-2.376814
0.474951,-0.684896
-1.552464,-1.709055
0.038043,2.515674
0.126082,1.867295
-1.405875,2.260603
1.155503,-0.279680
-0.322570,-2.676890
-0.545704,2.678333
-0.952847,-0.330998
2.482626,0.188865
1.264606,0.801974
1.424078,0.469248
3.223886,0.095088
0.702669,1.099534
3.341166,0.036005
-0.648464,1.605733
-0.090798,0.961487
1.664705,-0.446329
-3.409898,-1.182627
-4.333873,-0.400185
3.886202,0.224107
1.615474,-0.367884
1.473303,-0.635878
-0.516709,1.919417
-2.812983,1.121306
0.256667,-1.793343
-1.963350,0.181331
0.124940,2.033237
0.989106,1.231971
0.402004,-0.075054
1.740097,0.053495
-0.071631,-2.942677
-0.344783,-2.163722
-1.047246,2.054144
0.061203,-1.611027
3.158070,0.222753
1.487935,-0.536679
1.427828,0.914767
-0.016646,-1.810652
0.320011,3.684200
0.180717,0.719413
-2.343406,-1.176457
4.745634,1.004596
-2.557553,-0.346521
-1.849902,1.609530
-0.066410,0.966761
2.536520,0.354807
-0.851668,2.793239
0.286473,3.206834
2.484814,0.413942
0.107544,-2.905625
2.247936,2.209426
-0.868603,-1.281577
0.441974,-2.474817
-3.275169,-0.031596
-2.056518,-0.358233
2.683470,0.296841
-0.574979,-3.297859
-0.079719,2.448901
-0.287833,-1.515025
2.746555,-0.267716
0.216912,-1.988777
1.082100,3.984912
0.013002,-2.314453
-0.770551,2.955376
1.200197,-2.072720
-1.337556,0.590504
3.846173,0.539697
0.047826,0.612063
-1.866088,-2.834071
-0.097620,-3.095433
-0.183264,2.893849
1.174718,0.360221
-0.432346,2.563615
-0.967124,-0.753869
1.464727,-1.247748
0.197254,3.757968
-0.562688,1.880893
-1.864674,-0.381501
-0.107219,3.251010
-1.103043,-0.486688
-0.885077,2.541244
-0.246596,0.720626
0.736187,0.672484
1.159265,-0.212890
-3.834836,1.047789
-0.849215,-2.099019
0.289300,0.820708
-0.694633,-4.108439
0.327185,-2.441349
-2.020968,-0.359986
-1.624111,-0.934071
-3.736921,-0.798844
-0.282506,2.933857
-1.325706,2.607118
2.475869,-0.965735
-1.162866,1.338434
-0.204247,-1.823608
-3.055807,-1.618713
0.540275,-0.718056
1.436541,-2.532010
2.037273,0.122296
1.057757,0.841039
0.212413,0.024936
0.833115,-1.444370
3.130553,0.208543
0.577551,3.600482
-0.194017,-0.722813
-3.769485,-0.593385
0.166852,-3.475150
-0.141131,-1.416808
-0.109838,1.082247
-2.238633,0.452036
0.954913,-1.658336
-1.370677,1.456668
2.616197,0.780697
-1.960364,1.026706
-2.743300,-0.096437
0.515796,-0.582410
-1.131471,1.012721
-0.410722,-2.850043
0.496146,0.295446
2.662101,-0.433071
-1.091400,-2.013884
2.088075,2.554174
-1.118584,2.269805
-1.250000,-3.247339
-1.758152,0.164017
4.163519,0.231783
0.131655,-1.432705
-2.088668,-4.166859
0.114262,3.152284
-2.137529,0.454174
-2.527419,-0.735885
1.355916,1.451717
-0.090771,-0.202019
-2.026970,-0.759263
-1.994704,0.415652
1.140863,3.636235
-0.210775,-1.909494
4.305077,0.619168
1.253612,-1.689265
-1.637188,1.522891
-3.011792,0.210029
1.176545,3.089547
0.517893,0.245907
-0.905975,-1.202419
-1.037177,2.371180
-0.947401,1.415448
-1.816445,-1.186929
-0.239908,2.229558
-1.688361,1.359540
-2.686393,-1.486900
0.047519,0.290932
3.173527,0.285128
-0.540046,1.740327
1.119320,-2.190344
1.291616,4.065297
-0.638522,-0.868081
-0.323086,-2.979641
2.074432,0.288828
2.952981,0.520525
0.194817,2.963186
1.532150,0.050972
-2.378064,-0.415234
0.183586,-0.269586
3.780238,0.674001
-0.088486,-2.294389
-0.299185,-4.536063
1.711540,-1.471112
-2.203078,1.792927
3.287910,0.123494
-0.606200,-1.494096
-3.336519,-0.286793
2.937219,0.141387
0.227865,-2.299015
3.485914,0.788969
2.475076,0.663956
2.992422,0.074321
2.100054,-0.069596
-3.037910,-1.300251
-2.363588,-0.378205
-2.657883,-0.631577
-0.762327,-4.496957
1.506312,-0.934875
2.044993,3.814506
0.702593,-2.007994
-0.822624,-0.270229
0.152169,-1.546238
-0.187474,-2.673411
-0.061110,-0.521020
1.022966,-0.171167
2.014854,-0.138773
0.588208,0.456534
-2.473133,-0.502487
5.094139,0.877418
1.939936,0.234677
0.035751,-0.780230
-2.262432,1.554128
4.089381,1.000607
-1.425211,-1.495005
1.603614,-0.441020
-1.773865,-2.999568
-3.103485,-0.036384
1.798917,0.010106
-1.106754,-1.040762
-0.204476,-0.247955
-0.309305,3.680226
0.336274,0.331823
3.718302,0.167553
3.156514,0.262547
-0.226912,-2.774371
1.284332,2.527911
-2.488717,0.141167
-0.250701,0.170979
-0.057484,2.545316
3.449177,0.087008
4.467541,0.434701
-2.956342,-2.648476
-1.856030,-2.051970
2.697262,-0.062478
-1.886515,-1.864650
0.411751,-1.541049
-4.455816,-2.061833
3.713035,0.117821
0.033774,2.478766
-0.684356,1.546102
-0.290062,-3.322485
2.093372,-0.663984
-0.027636,-0.035160
-1.116716,-0.575986
-1.981127,1.716666
-0.455280,-4.381154
-0.826176,-3.568754
-0.953573,2.884506
1.847117,1.146593
-0.677863,0.999972
-0.106818,0.304535
-2.482819,-0.571290
0.225162,-1.187486
0.124941,-0.116040
-1.518633,-1.608141
3.295267,0.410580
-2.400361,0.994889
0.213266,-0.726203
0.305840,-0.952644
1.950408,-0.115656
0.419541,-0.914889
0.664128,3.742477
0.089935,-2.311396
-0.261954,-1.745561
3.888760,0.449099
2.234035,-0.128561
-1.000629,-0.158660
-2.928852,-1.637929
5.286490,1.347282
-0.503212,2.200033
3.395435,-0.204689
0.913572,-1.568471
-0.357035,-0.086576
2.186399,3.490967
-0.804804,-3.369798
0.322256,2.717194
-1.321592,-0.528245
1.625656,3.317639
2.216960,-0.392966
-0.982463,-0.425724
-1.205519,1.550645
-1.818537,-2.218353
0.383049,-0.563701
2.103134,4.111716
0.008031,3.045726
-3.933886,0.729629
-1.151005,-0.702563
3.016074,0.208146
2.187674,0.145126
-0.351588,-1.817967
3.505506,-0.149841
3.577444,0.271140
-3.599112,-0.155283
2.021788,-0.266724
0.506247,3.392143
1.247146,2.967284
3.690068,0.622471
0.505608,-1.528766
2.677930,-0.126183
-0.487946,2.545066
-0.023440,-3.933252
-0.183751,2.765459
-2.113086,-3.758767
-2.643220,-0.481662
-1.916661,-1.294446
-1.696920,-1.867209
-3.604410,0.182870
-2.013890,1.915788
-0.064814,3.190816
2.728922,-0.151350
-0.860665,-1.915391
0.654046,0.736304
1.701371,-0.447407
0.497664,2.321467
-2.139673,-3.298333
-0.287090,3.142475
-1.910676,0.323206
-0.527538,-3.165926
0.870093,2.263064
-1.446780,-3.035630
0.456490,-3.697236
2.802670,0.460380
1.551000,2.237814
3.233584,-0.220138
-1.556001,0.767078
-0.140462,-0.134598
-2.165978,-0.299800
-2.494549,0.294130
-0.891837,1.628363
-0.615386,-2.270249
-0.932246,2.291429
-0.234703,-0.120763
-0.301005,2.014685
-0.383814,-0.424778
0.102186,-0.773265
0.896609,-2.656758
-1.122964,-3.641704
1.811537,-0.936529
-0.175482,2.702837
3.093622,0.078284
-1.779707,-4.366549
-1.835968,-1.725993
-1.590179,-4.567924
2.302174,0.021684
3.492692,0.715684
-0.538828,-4.318023
0.039679,2.433460
-0.219644,2.338369
1.297914,1.101504
0.289548,-2.473126
-3.727200,-1.339098
-2.410793,-0.097483
2.818725,0.431870
0.342979,3.084615
-1.667564,0.300707
2.811570,-0.018277
0.133618,1.966330
-0.829738,-2.881181
0.315330,0.501144
-3.395469,-1.950358
0.839846,3.062710
-1.151909,2.886721
-2.351070,0.881237
1.064325,1.339540
2.769775,-0.492416
-0.931543,-0.536444
-3.301533,-0.213222
0.650677,2.951813
-0.344581,1.999620
0.963120,1.124295
-0.035365,-2.624969
1.502685,0.502504
0.951664,-1.382471
-2.528502,-1.372983
0.667361,0.904767
0.949791,-2.902712
-0.114515,2.439196
3.663177,0.146916
-0.829205,2.274230
1.440629,1.323054
3.611177,0.192273
-0.341847,-0.398680
0.195809,-1.286536
-0.230043,-0.209163
-0.930645,-0.578885
0.406670,0.711454
2.017971,0.509868
-2.553580,-1.270160
-0.163751,2.021433
0.694899,1.983325
1.547859,3.570546
1.563348,0.898206
1.406332,-1.723731
0.358539,2.158492
0.742946,3.062108
0.489165,2.292014
-0.617253,-0.097963
-1.682717,1.043071
-0.001774,-1.482401
-3.006703,1.057108
1.583630,-0.417609
-4.479639,-0.442105
-1.171859,-3.029380
0.166944,2.638541
-2.138832,0.537173
0.045185,-0.253320
1.496854,0.520793
-1.619293,-1.362959
-1.294784,-0.937148
-2.142707,1.546477
-2.309686,-0.118421
-2.311508,0.420515
-1.828099,0.259841
-0.012641,-3.281695
1.719988,1.983565
-0.081735,1.821398
0.554774,0.175759
-1.658142,0.639494
-1.150997,-1.076798
-0.612918,-0.686449
0.965594,2.744394
-3.146342,0.684293
1.419718,1.023694
0.049520,2.807355
-0.613883,2.648248
1.436167,2.661748
0.145389,1.899708
-1.603063,-1.718535
-0.179944,-3.362045
-0.613446,0.161956
-4.664018,-1.950565
0.936569,-3.041312
0.064382,0.414186
-0.479581,-1.034516
-2.586074,0.799464
-0.209656,0.139201
1.695352,-0.436601
0.750802,0.236792
-0.470170,1.924589
-1.372149,2.340293
0.122136,-3.039992
0.717475,-1.785730
0.437402,-0.293603
0.005705,0.268831
0.309374,-0.872802
-1.715037,-0.706274
0.299196,2.614876
-0.563864,0.490807
0.159143,-3.063097
-2.110201,0.215946
-2.115186,2.070151
1.434796,-0.424595
4.221428,1.231095
-1.767337,-0.883665
0.337356,-0.125001
-0.281111,2.915889
-2.333959,-0.325355
-0.626905,-3.632156
2.398173,-0.035031
-1.081504,-0.352559
2.185711,0.197462
0.019417,3.182414
-1.394219,-0.504463
1.496913,-0.465901
1.277496,-0.393371
-0.865201,2.241391
0.065975,-0.162654
0.971656,-0.563025
-0.345338,1.668409
-1.339588,-0.760084
-0.309285,-2.483815
-2.913704,-2.378032
-0.707669,2.416973
-1.126715,3.156883
2.611107,-1.781798
-0.706263,-2.885296
0.912373,-0.943881
0.498607,-3.643870
-1.232177,-4.101429
2.237552,-0.097390
2.243071,0.194276
0.288708,2.260293
0.908470,-1.078483
-0.551322,-0.686040
2.058399,-0.290435
-2.436517,-0.876423
1.875229,-0.185173
0.246799,2.842991
2.414995,0.575452
0.589579,1.006428
1.164033,2.480665
1.760767,-0.074854
-3.555491,-0.319016
-0.605894,-1.523159
0.564144,-2.046180
2.968849,0.392796
1.012191,3.229115
0.038335,2.171320
0.561969,3.143074
0.028788,0.528902
0.595801,-3.747000
3.361278,0.405947
3.316527,0.427808
-2.677835,-0.436547
1.916150,-0.692706
-0.743264,-2.560713
-1.828118,0.266195
-1.867363,-3.967190
2.124165,3.662212
-2.279082,-0.336093
0.312227,0.389701
-0.716577,2.371290
1.068895,2.522783
-2.688976,0.241160
3.471831,0.415523
-3.364876,-0.633329
-0.723698,-1.636467
-0.022901,-0.168737
-4.092247,-0.722942
-0.112472,-2.323683
-1.671954,-1.621695
3.801613,0.031222
-2.136848,0.794457
-0.870457,-1.432432
0.251010,0.738058
0.041009,-1.612083
-1.437072,0.447515
-0.753065,2.416493
0.922972,1.833470
3.873082,0.923585
-0.554347,-1.907371
4.428147,1.354093
4.996119,0.539591
-0.077478,-0.103436
2.912510,0.000431
-1.944898,-1.024164
1.604944,-0.324219
0.745007,2.940304
3.385497,0.480662
0.578686,-1.235489
-2.072427,1.055688
3.895026,0.404055
-2.042599,1.872621
1.946949,-0.128067
-2.085322,-0.477765
-3.995664,-1.156288
-1.471828,2.080555
-1.187736,-2.131256
-0.924228,-2.373317
-1.553526,-3.857581
3.252053,0.129261
-1.309361,2.522528
-2.310395,-0.660229
1.080935,1.713869
-1.913256,1.111456
-0.263527,-4.100272
-0.289017,-0.110154
-1.026037,-1.920031
0.413835,0.342554
0.316797,-3.208287
-0.526543,3.157235
1.844778,-0.247078
-0.151528,-0.205914
3.701069,0.492015
4.890813,1.178639
1.285133,3.190253
-0.795713,-1.898266
0.041880,2.843011
0.428908,2.841334
1.048722,3.349313
-1.561542,2.814069
-0.445577,3.188436
0.695514,-3.335554
0.694736,-0.539544
1.222939,3.026467
2.445428,-0.512500
0.378017,-1.557947
-0.638297,-0.389088
2.206111,3.199507
-1.398361,-4.802293
5.396222,1.065477
-1.469236,-3.681895
2.745493,-0.845151
-0.644073,-0.550072
1.906616,-0.295282
1.519039,0.984252
2.327700,-0.932575
-0.332965,2.470478
0.284123,3.046732
-1.713829,-1.634279
0.300881,0.481657
3.514861,0.022604
-3.145352,-0.952167
-1.025396,-0.885771
0.049077,1.605622
0.216283,0.608323
1.613108,1.940632
0.954039,0.839578
-2.111749,0.049383
0.378596,2.987977
-0.877417,1.770946
-0.625951,-1.229030
0.632860,-2.532681
2.317982,-0.039701
-3.431359,-1.535993
-0.711152,-0.537789
2.008726,-0.049895
-2.046186,0.283371
-2.336520,-1.118526
-2.206120,-0.050142
-0.996291,1.595874
-3.102580,-1.428234
-0.224873,-0.269578
-4.237152,-0.970065
0.929830,0.415628
0.602125,1.187968
-2.856045,-1.438845
0.050546,0.192183
-0.449522,-2.907903
0.616201,0.148086
1.315137,2.497632
0.973367,2.757264
0.916443,0.874766
1.537339,3.296669
1.189623,0.704517
-1.304294,-1.457934
-1.723920,0.943040
0.583889,-3.132209
-1.049240,-2.930611
0.192619,-0.513522
-1.075203,-1.355328
0.411496,-3.709685
0.589688,0.236149
-0.437145,-0.588194
-3.010580,-0.966760
-2.167600,0.836024
2.254790,0.287446
0.577231,2.341706
-2.694639,1.691739
-2.668050,1.156675
-0.532810,-3.937238
1.397707,1.266238
3.022253,0.125503
-0.003848,-3.695744
2.143698,-0.006721
-2.918080,0.857752
-1.051985,3.475068
1.085895,-2.326766
-0.133376,1.655581
0.138217,-1.866382
-2.137179,-1.450991
0.577088,-1.838746
-0.690324,-0.192716
0.820398,3.116799
-1.000036,-0.937455
2.268480,-0.436453
-0.394301,-2.368427
-3.404024,-1.703815
0.444183,0.607725
-0.906423,-2.548865
-3.197795,-1.122600
-1.248939,-3.158891
3.147131,0.031679
0.042855,2.370947
-2.261578,-0.729090
3.563029,0.780587
-0.350123,0.232296
-0.120544,0.464221
3.009617,-0.129491
1.956672,-0.858712
1.755197,3.790683
0.712441,-0.209319
0.117311,2.648541
4.204201,-0.019096
1.411042,0.351762
-0.232704,-3.130829
1.182178,2.781639
-3.062592,0.307706
2.070274,-0.413288
-0.288549,0.118873
1.683114,-0.263046
2.786252,0.118446
0.655048,-2.859549
3.799086,0.696922
-1.368333,-4.101737
-1.633724,1.595658
0.327106,3.071166
1.125586,3.700230
3.223234,0.330696
-1.145741,2.616363
0.700252,-0.207530
-2.175191,2.089641
2.835854,-0.501770
-1.521869,-1.812626
3.814839,0.618265
4.028872,1.230347
0.278510,2.920656
1.294184,1.413849
1.328778,1.168069
0.358686,-2.776300
1.021921,1.043746
-0.567567,-0.120438
0.969238,-1.979380
0.057666,2.744665
0.891614,-0.429958
0.268459,2.645245
3.578118,0.672136
0.369777,0.425577
0.749117,1.250960
2.153959,-0.218424
-1.785893,2.113252
-1.759622,0.953397
-2.361394,-0.130435
-0.752847,2.844113
-0.202448,2.366792
-2.096196,0.321020
1.152794,0.955971
1.163901,-1.940486
0.537972,0.885486
-1.236533,1.076793
-0.526682,-2.141763
0.880372,0.525430
2.934848,0.519370
0.798196,3.513741
-0.536276,-1.008507
-0.298448,-3.004247
3.908453,0.305544
0.904780,-0.201104
2.228892,-1.779573
2.706426,-0.114907
-0.745109,-2.035726
-1.370210,-0.294746
0.844250,1.000783
-0.909750,-4.316161
1.807049,-0.485279
-2.567961,0.297621
-2.034188,2.654947
-3.733161,-0.850187
-0.511887,2.130970
1.352771,2.917471
-1.594186,-1.165252
0.765536,1.108207
1.614919,-0.536884
-2.938307,0.660635
0.805091,0.066510
2.859158,0.282992
2.292020,-0.062383
0.685481,-1.283756
-2.717570,-1.831020
1.406207,0.086527
-2.289589,1.172436
-0.081447,-3.668255
0.152635,0.554480
-0.160146,2.278835
-1.903863,-3.435227
0.134611,3.152937
-3.033702,-1.133150
-0.833693,-1.289877
1.927996,-0.694211
0.808293,2.244864
0.706354,1.773388
-0.300548,1.881291
-1.620159,1.061991
1.029721,-1.670237
-1.292885,-3.329371
1.733321,0.065305
3.436234,0.559311
1.014934,-2.279996
1.234255,-1.832321
-1.467716,0.515787
-0.497252,-1.327182
-0.905455,-1.426991
-0.592917,-0.492483
-1.560579,-1.546580
-3.763223,0.068185
0.121815,-0.294551
-0.503655,2.473583
-0.413640,-2.731856
1.110703,1.287437
-2.517235,-1.574835
-1.395203,2.366685
-0.127884,-2.063158
2.540643,0.315530
-0.902560,-0.392605
1.385458,2.249411
-2.665995,0.381321
0.524662,-0.747470
1.491744,1.597624
2.431937,0.410324
1.888832,0.207520
-0.372761,-0.890384
0.060926,-0.045863
1.468169,-0.279962
1.335969,2.266756
-4.080947,0.894989
-2.094052,0.353016
1.300229,-2.312232
0.416603,-1.424527
-2.371627,-1.022609
1.274436,1.320709
-1.986497,0.254121
2.083007,0.082797
-3.027718,-0.545558
-1.741364,0.627782
1.669546,-0.726170
-2.582565,-3.668048
1.224528,3.647874
0.355366,-3.202336
-0.251869,-2.597053
-2.459569,-1.618724
3.290725,0.829968
1.101674,0.226073
1.277342,0.036514
-1.371240,0.181538
1.593563,-0.408900
-3.105827,-3.019878
-3.691935,2.006859
2.235043,0.222886
2.521555,0.492895
-2.480492,0.291219
2.599926,-1.824339
1.282879,-0.729685
2.655716,-0.187925
-3.309849,0.103899
-1.491697,1.301627
1.667799,3.439788
2.951147,0.147155
-0.880851,0.628163
-0.407602,-0.861583
2.778814,0.197652
0.069127,0.399193
-2.056138,-0.301233
2.918002,-0.040419
-3.035542,-0.706549
-4.110687,-1.815473
1.738451,0.940792
-2.130636,-0.222414
-3.332790,0.430181
1.564170,-0.133887
1.104303,-0.296814
-0.438547,-3.174141
-2.563292,0.022083
1.530371,-0.367337
-0.002022,0.434162
-0.845445,0.012006
2.168947,-0.158030
0.059209,-1.442202
3.827444,1.078330
2.615997,-0.360312
-0.601631,-3.355399
2.011660,1.586155
-3.112806,1.340588
-0.121212,2.853312
-1.156271,-3.415183
2.948074,-0.082032
-0.403892,-2.516741
-2.773226,-2.348803
0.745728,3.193258
0.781574,3.123928
1.414028,1.833930
3.457493,0.283337
1.684868,-1.782518
0.254125,0.542070
-0.263693,0.197386
0.432174,-0.750543
-1.599974,1.221071
1.896566,-0.216764
-0.755324,-3.810787
-2.359102,-0.732508
-0.316712,-0.872399
0.967577,-1.060600
-3.109788,-0.074800
0.497527,0.412567
-2.575387,0.290269
-2.428068,-1.709801
2.283562,0.372822
0.581032,1.002483
1.288609,-0.457622
0.601454,-1.153998
-1.473916,-1.342016
-2.018284,-4.282249
-1.824502,1.411608
0.160820,3.075481
0.899928,2.833870
-0.188215,0.005777
3.149627,0.471584
-1.717306,-0.927134
2.352012,0.516543
2.017771,0.031126
1.380250,-1.135889
0.393646,-0.123918
-2.466675,0.389413
1.592261,1.009660
0.106745,-2.888822
-0.873392,-0.588123
-1.969488,-0.453545
3.205591,0.129504
-1.033295,-0.234744
-0.234161,-2.317135
0.937870,0.723763
0.331910,-3.499540
2.050308,0.174578
3.061187,0.107496
-1.229935,-0.911920
-3.052198,0.472312
1.866198,0.017388
0.154984,0.456514
0.082271,-1.620633
-2.036566,0.667306
-2.299418,-0.232285
-2.382201,-2.512108
2.669764,-0.354502
1.892351,0.226701
0.450765,-1.913389
0.777575,-2.223743
1.100143,0.642107
-1.186513,-1.037360
3.578451,0.784273
0.996002,-1.899693
0.648270,2.587616
-2.205373,0.185898
0.067330,-0.635728
1.359852,0.959923
-0.697538,2.549180
-2.975387,-0.700931
-2.303092,0.360446
-1.314564,-0.988215
1.007332,3.205853
-1.499533,3.100600
0.184905,-2.135540
-1.367467,-3.196411
-0.227996,-0.994473
0.001670,2.018069
-0.643188,-2.305511
-1.531838,1.529713
-1.185055,2.461828
2.179618,0.059520
-0.760256,-0.238978
-2.257681,1.433627
2.681709,0.058048
2.880460,0.053047
-2.064982,0.769422
1.052351,-2.259801
1.731033,0.149903
3.206447,0.893676
-1.854400,0.547691
-0.352507,2.319169
-0.386939,0.024822
2.435645,2.460121
-1.287854,-3.702416
-0.808782,-1.149595
0.493864,0.370289
0.881259,3.568828
1.042379,-0.344435
-1.359377,-1.722856
0.366017,-1.428909
-0.458504,1.923181
0.103846,0.473451
1.514490,3.174848
-2.991150,-1.545524
3.525127,0.870490
0.280822,-1.547279
-0.289263,1.156561
1.480968,-0.082523
1.111189,3.245444
-2.079815,0.176414
-1.686523,0.320073
0.455813,0.473926
-0.106587,-2.669304
-0.057278,2.878747
1.206663,-0.460672
-0.266886,2.616230
-1.550093,-3.180752
1.624911,-0.652117
2.481037,0.757508
0.419643,-2.773431
-2.213295,0.819320
0.915913,-1.101638
0.208228,1.996384
0.357399,-0.649372
3.780093,0.929988
0.517306,-2.961827
2.007785,-0.314851
-0.046571,-3.335398
-0.511051,-0.910304
-0.950699,1.846195
0.778578,0.781174
-2.314299,0.435602
2.114744,-0.381949
0.183744,0.244757
2.954589,0.265150
1.160289,-0.723137
-2.797711,0.699717
3.105729,0.131299
-0.998836,2.096319
-0.588826,1.795244
-0.987748,-1.566450
-3.119566,0.265999
1.600725,0.255108
-1.387375,-1.538901
-1.523770,2.125036
0.264559,2.651126
-1.329871,-1.093624
-2.690574,2.056814
0.777242,-1.419189
-3.319841,-1.288716
-0.835792,-0.533405
-2.850509,-0.071458
-2.969229,0.593099
4.404492,1.287095
-0.538067,-0.969819
-3.225665,-1.695898
-0.701724,-3.193404
-0.263019,-0.195497
-1.149417,-0.710693
-2.968479,0.231357
2.308533,0.316626
-0.121168,-3.248081
-3.292177,-2.145632
1.635052,-1.658631
-0.604687,-2.468751
0.714213,0.167426
2.289937,-0.631731
-1.776426,1.541460
2.734688,-0.204286
0.248677,0.688377
1.044420,-1.251213
1.183112,3.267246
0.573732,0.322634
-0.122272,3.207395
0.714561,-2.830846
0.902276,1.522913
0.679986,1.351611
-0.038346,-2.858167
0.020765,-2.171032
-0.659997,-1.172444
1.987453,-0.493919
0.562220,-2.263353
-0.375523,2.281571
1.920996,-0.373524
0.702564,0.042057
-0.151934,-2.227534
1.771617,-0.047612
0.870940,-2.241088
2.504789,1.696364
-1.418135,1.125401
-3.016169,0.137921
-1.179889,2.606627
1.074860,2.616582
-2.215781,-1.976616
-0.831189,-2.322026
-1.992193,-1.228327
3.164629,0.167329
-2.394765,1.001068
1.560244,3.465903
-0.557564,-2.559575
0.384141,-3.522067
-3.422585,-0.437916
-0.268654,-2.950877
-0.833642,-3.470232
-0.415668,-0.045510
3.853434,0.970725
3.003539,-0.339032
0.038020,2.458191
1.115106,-0.641646
2.023834,2.903600
1.717203,-0.254868
1.938066,1.458115
-0.524295,3.475556
0.069914,-2.430536
-0.744558,-1.004217
0.349647,0.766752
-0.429990,2.869910
1.822860,-0.427622
2.905387,0.024392
-0.654509,-1.642207
-0.422881,-0.559008
-0.069353,-0.655104
1.157236,-2.536008
-3.973852,0.852165
-2.428886,-0.168490
-0.792149,2.583244
-1.155231,-3.484581
-0.088495,0.088161
-0.992915,-3.688741
0.391864,0.028403
-0.647582,1.976987
-0.281057,1.364400
3.233767,0.179158
0.697360,-2.911074
-1.694836,0.173331
-0.702647,-0.689744
-0.572443,2.386795
0.667008,0.837602
2.734641,-0.491616
2.723151,0.519218
1.062099,0.769271
-0.737881,-0.223517
-0.907822,-3.260793
0.492200,-2.119245
-1.085085,-1.010749
-2.860701,0.798737
0.343260,3.111102
2.086559,-1.261509
-0.253685,-2.508532
2.021203,-0.300387
0.020754,0.779299
-2.471666,0.983410
1.480655,-0.973541
-0.978587,-3.512916
2.848071,-0.395173
0.102375,-0.086445
